id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
27,1,1,1,https://xsc.sdju.edu.cn,xsc.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,__å­¦ç_å·¥ä__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
17,1,1,1,http://xsfw.sdju.edu.cn,xsfw.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,' ',Server           ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
69,1,1,1,https://xsfw.sdju.edu.cn,xsfw.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,' ',Server           ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
8,0,0,1,http://xtbg.sdju.edu.cn,xtbg.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='xtbg.sdju.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x109236e50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
9,0,0,1,https://xtbg.sdju.edu.cn,xtbg.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='xtbg.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106ee7ee0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
183,1,1,1,http://xtcx.sdju.edu.cn,xtcx.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,ä¸_µ·å¸_¤§____»ä»¶_¶é________°ä¸­å¿,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
184,1,1,1,https://xtcx.sdju.edu.cn,xtcx.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,ä¸_µ·å¸_¤§____»ä»¶_¶é________°ä¸­å¿,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
83,1,1,1,https://xyh.sdju.edu.cn,xyh.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_¡å_ä¼,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
105,1,1,1,http://xyh.sdju.edu.cn,xyh.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_¡å_ä¼,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,SiteDossierQuery
93,1,1,1,http://yjs.sdju.edu.cn,yjs.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,__©¶__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
112,1,1,1,https://yjs.sdju.edu.cn,yjs.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,__©¶__,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
41,1,1,1,http://yjspy.sdju.edu.cn,yjspy.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,,_»å_-å­¦ä_ä¸__ç©¶ç____ç®¡ç_ä¿¡æ_ç³»ç_,Server ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
62,1,1,1,https://yjspy.sdju.edu.cn,yjspy.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,,_»å_-å­¦ä_ä¸__ç©¶ç____ç®¡ç_ä¿¡æ_ç³»ç_,Server ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
172,1,1,1,http://yywz.sdju.edu.cn,yywz.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,ä¸_µ·_µæ_å­¦é_è¯____ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
180,1,1,1,https://yywz.sdju.edu.cn,yywz.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,ä¸_µ·_µæ_å­¦é_è¯____ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
88,1,1,1,https://zbb.sdju.edu.cn,zbb.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,_______,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
143,1,1,1,http://zbb.sdju.edu.cn,zbb.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,_______,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,AlienVaultQuery
54,1,1,1,http://zf.sdju.edu.cn,zf.sdju.edu.cn,1,zf.sdju.edu.cn,101.230.228.90,1,1,80,200,OK,_¡å___å¹³å_,Server           ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
55,1,1,1,https://zf.sdju.edu.cn,zf.sdju.edu.cn,1,zf.sdju.edu.cn,101.230.228.90,1,1,443,200,OK,_¡å___å¹³å_,Server           ,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
61,1,1,1,https://zhaosheng.sdju.edu.cn,zhaosheng.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,___ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
64,1,1,1,http://zhaosheng.sdju.edu.cn,zhaosheng.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,___ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
128,1,1,1,http://zlgl.sdju.edu.cn,zlgl.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,__è´¨é_ç®¡ç____å®,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
132,1,1,1,https://zlgl.sdju.edu.cn,zlgl.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,__è´¨é_ç®¡ç____å®,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,BaiduSearch
151,0,0,1,https://zssearch.sdju.edu.cn,zssearch.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='zssearch.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x106f26f40>, 'Connection to zssearch.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
152,0,0,1,http://zssearch.sdju.edu.cn,zssearch.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,0,80,,"(MaxRetryError(""HTTPSConnectionPool(host='zssearch.sdju.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x109df5bb0>, 'Connection to zssearch.sdju.edu.cn timed out. (connect timeout=13)'))""),)",,,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
32,1,1,1,http://zuzhi.sdju.edu.cn,zuzhi.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,__ç»___,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
40,1,1,1,https://zuzhi.sdju.edu.cn,zuzhi.sdju.edu.cn,1,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,__ç»___,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,IP138Query
185,1,1,1,http://zwgk.sdju.edu.cn,zwgk.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,80,200,OK,ä¿¡æ___ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
186,1,1,1,https://zwgk.sdju.edu.cn,zwgk.sdju.edu.cn,3,sd.sdju.edu.cn,101.230.228.74,1,1,443,200,OK,ä¿¡æ___ç½,Server,101.230.224.0/20,AS4812,China Telecom (Group),ä¸_ä¸_µ·ä¸_µ·å¸,_µä¿¡,Finder
